9431,18.3276104927063,174974399
19234,27.252779006958008,178412061
41015,50.11928725242615,185935594
79139,89.11777949333191,198688066
161137,174.38359189033508,226723278
324798,338.607768535614,282997931
657700,674.023533821106,397182283
1309538,1355.7712802886963,620107279
2630811,2788.908005475998,1073802440
