9431,28.264700889587402,127045262
19234,54.203986406326294,129664443
41015,104.27040719985962,135161434
79139,208.39761090278625,144156303
161137,413.74386167526245,163568033
324798,802.3259801864624,201328304
657700,1634.474889755249,276565254
1309538,3328.246261358261,420666497
2630811,6233.664216995239,709180795
